Timestamp,Cleaned_PPG
1711604681579,0.0
1711604681621,0.0
1711604681662,0.0
1711604681700,0.0
1711604681740,0.0
1711604681780,0.0
1711604681821,0.0
1711604681860,0.0
1711604681901,0.0
1711604681941,0.0
1711604681981,0.0
1711604682022,0.0
1711604682061,0.0
1711604682101,0.0
1711604682141,0.0
1711604682181,0.0
1711604682223,0.0
1711604682262,0.0
1711604682302,0.0
1711604682342,0.0
1711604682382,0.0
1711604682423,0.0
1711604682462,0.0
1711604682502,0.0
1711604682542,0.0
1711604682582,0.0
1711604682623,0.0
1711604682662,0.0
1711604682703,0.0
1711604682743,0.0
1711604682783,0.0
1711604682824,0.0
1711604682863,2122387.0
1711604682903,1990094.6815958954
1711604682943,1866749.6576908021
1711604682983,1750944.306272052
1711604683024,1642523.257633738
1711604683064,1540850.4132354427
1711604683104,1445437.842308301
1711604683144,1355776.4831130935
1711604683184,1270661.1538633476
1711604683225,1190509.4292847533
1711604683264,1115593.132294438
1711604683304,1045920.817715568
1711604683344,980955.6051995642
1711604683385,920097.7896824887
1711604683426,863129.7261680292
1711604683465,809926.5030712634
1711604683505,759934.894844362
1711604683545,712118.082339827
1711604683585,667300.8441338367
1711604683626,626411.4581312486
1711604683665,588411.5840645214
1711604683705,551739.5674784149
1711604683746,515186.7453662297
1711604683786,476636.538815442
1711604683827,439189.0481088632
1711604683869,402457.48138310434
1711604683906,367257.34853932075
1711604683946,333256.33063583565
1711604683986,310728.8272445947
1711604684027,294665.8444530396
1711604684066,276957.4718326605
1711604684107,267100.16067758854
1711604684147,266350.39053779375
1711604684187,261136.352210148
1711604684228,248736.8337683305
1711604684267,229495.18264111714
1711604684307,219306.64028824563
1711604684347,226332.8659073105
1711604684387,152041.53350180434
1711604684428,124754.29560189042
1711604684468,127525.17201449815
1711604684508,94345.52758897189
1711604684548,92501.77993380977
1711604684588,59348.60855395184
1711604684629,55853.476142246276
1711604684668,51006.68468782352
1711604684708,44868.24790440127
1711604684749,12583.087459613103
1711604684789,-18001.32728829328
1711604684830,-36341.43911940092
1711604684869,-50212.30176845705
1711604684909,-54631.9898711564
1711604684949,-54610.31047087442
1711604684989,-42599.01028062776
1711604685030,-31533.157162930816
1711604685069,-11510.927320154384
1711604685110,9055.657486389391
1711604685150,32050.30983145791
1711604685190,49791.980312053114
1711604685231,68929.28354645078
1711604685270,77718.47559076501
1711604685310,80910.41254205233
1711604685350,86338.71716348967
1711604685390,85008.85894786264
1711604685432,69286.71535679372
1711604685471,56465.55875980668
1711604685511,50338.98027287866
1711604685551,56271.57297454076
1711604685591,39940.135017351015
1711604685632,9500.151774027385
1711604685671,84804.3298252928
1711604685712,108118.48754013563
1711604685752,83949.34853665344
1711604685792,85060.05929542403
1711604685833,57218.32789961272
1711604685872,78080.64744285075
1711604685912,64458.82776399166
1711604685952,53124.33795798407
1711604685992,49670.13874387788
1711604686033,81591.38656918658
1711604686075,94373.98220775276
1711604686113,103392.8709173
1711604686153,119168.8729251686
1711604686193,108789.70369669958
1711604686234,103387.28530092863
1711604686273,91691.47774064378
1711604686313,84456.94901338732
1711604686354,53775.24394224724
1711604686394,32943.121447988786
1711604686435,15630.07250631554
1711604686474,1527.5714210129809
1711604686514,-11842.340822881088
1711604686554,-24203.080881336704
1711604686594,-30196.382401322015
1711604686635,-42605.21966634877
1711604686675,-56373.12150790822
1711604686715,-53397.69364116527
1711604686755,-49146.36342251301
1711604686795,-46269.52527361782
1711604686836,-48256.485550093465
1711604686875,-41288.85987616982
1711604686915,-38302.22940726485
1711604686955,-48826.56557055749
1711604686996,-56189.781719187275
1711604687037,-53670.53137720004
1711604687076,-47819.62018765835
1711604687116,-49157.29941548221
1711604687156,-55081.43226839928
1711604687196,-53772.03962712083
1711604687237,-48129.09841176681
1711604687277,-36616.90627734084
1711604687317,-40593.24109180877
1711604687357,-25463.613674094435
1711604687397,-10283.376524611376
1711604687438,-592.3375433832407
1711604687477,19466.169731027912
1711604687517,19386.594125288073
1711604687558,13253.206476961263
1711604687598,9629.91892747255
1711604687639,30952.136807367206
1711604687678,47704.74186210055
1711604687718,45160.09880803805
1711604687758,40659.67252209922
