Timestamp,Cleaned PPG
1712819459558,0.0
1712819459596,0.0
1712819459637,0.0
1712819459676,0.0
1712819459716,0.0
1712819459756,0.0
1712819459797,0.0
1712819459838,0.0
1712819459877,0.0
1712819459917,0.0
1712819459957,0.0
1712819459997,0.0
1712819460039,0.0
1712819460078,0.0
1712819460118,0.0
1712819460158,0.0
1712819460198,0.0
1712819460239,0.0
1712819460279,0.0
1712819460319,0.0
1712819460359,0.0
1712819460399,0.0
1712819460440,0.0
1712819460479,0.0
1712819460519,0.0
1712819460560,0.0
1712819460599,0.0
1712819460641,0.0
1712819460680,0.0
1712819460720,0.0
1712819460760,0.0
1712819460800,0.0
1712819460841,1183914.1000010297
1712819460880,1183914.1000010297
1712819460921,1183914.1000010297
1712819460961,1183914.1000010297
1712819461001,1183914.1000010297
1712819461042,1183914.1000010297
1712819461081,1183914.1000010297
1712819461121,1183914.1000010297
1712819461161,1183914.1000010297
1712819461201,1183914.1000010297
1712819461242,1183914.1000010297
1712819461282,1114900.1906969573
1712819461322,1050444.1903878492
1712819461362,989332.754794209
1712819461402,933103.9692992263
1712819461443,879394.8508719872
1712819461482,827391.4470673224
1712819461522,773368.6275339127
1712819461562,719130.6213095887
1712819461602,670692.9484401306
1712819461644,625017.7363043162
1712819461683,583524.5373995984
1712819461723,547301.7718486064
1712819461766,512986.95023560245
1712819461803,481922.0709523293
1712819461844,453112.01356591284
1712819461883,428281.7999678408
1712819461923,403728.5143729658
1712819461963,381358.2667163233
1712819462004,360762.6924602685
1712819462045,336821.90919906786
1712819462084,306432.4647848755
1712819462124,275241.0409733099
1712819462164,241397.66373526677
1712819462204,213450.3096099971
1712819462245,192427.41092635226
1712819462284,186043.7449608387
1712819462325,182300.84218818787
1712819462365,165735.89569901768
1712819462405,156076.43601901922
1712819462446,135635.48602915555
1712819462485,115953.49443094293
1712819462525,115311.23670254787
1712819462565,114064.29678046983
1712819462606,113902.79817177821
1712819462647,111532.22176477313
1712819462686,107883.44701837935
1712819462726,105079.59525157278
1712819462766,104816.8292908473
1712819462806,101065.18358764239
1712819462847,100133.72247249959
1712819462887,96418.55471481942
1712819462927,95291.62106269319
1712819462967,95291.62106269319
1712819463007,95291.62106269319
1712819463048,95291.62106269319
1712819463087,95291.62106269319
1712819463127,95291.62106269319
1712819463167,95291.62106269319
1712819463208,95291.62106269319
1712819463249,95291.62106269319
1712819463288,95291.62106269319
1712819463328,96349.11475069914
1712819463368,96418.55471481942
1712819463408,96418.55471481942
1712819463449,96418.55471481942
1712819463489,96418.55471481942
1712819463529,96418.55471481942
1712819463569,96418.55471481942
1712819463609,96349.11475069914
1712819463650,96349.11475069914
1712819463689,96349.11475069914
1712819463729,96349.11475069914
1712819463769,96349.11475069914
1712819463810,86567.25761888176
1712819463850,33105.888450025115
1712819463890,-16572.309344459325
1712819463930,-36125.81078671664
1712819463973,-37405.9029641496
1712819464011,-41574.11219054926
1712819464052,-42740.312434447
1712819464091,-44496.65699996147
1712819464132,-45562.250919151586
1712819464172,-59266.296546907164
1712819464212,-71941.94448513817
1712819464253,-82914.42306991015
1712819464293,-92020.17969518993
1712819464333,-99903.89876946062
1712819464373,-102657.29666370805
1712819464414,-104213.34207416419
1712819464454,-105282.41965522803
1712819464494,-112241.79785828898
1712819464534,-117658.66737579368
1712819464574,-118575.91932291538
1712819464615,-118794.2373611601
1712819464656,-119849.02032280061
1712819464695,-121551.67699709255
1712819464735,-121551.67699709255
1712819464776,-121551.67699709255
