Timestamp,Cleaned PPG
1712124649093,0.0
1712124649134,0.0
1712124649173,0.0
1712124649213,0.0
1712124649253,0.0
1712124649294,0.0
1712124649335,0.0
1712124649374,0.0
1712124649414,0.0
1712124649454,0.0
1712124649494,0.0
1712124649535,0.0
1712124649574,0.0
1712124649614,0.0
1712124649655,0.0
1712124649694,0.0
1712124649736,0.0
1712124649775,0.0
1712124649815,0.0
1712124649855,0.0
1712124649895,0.0
1712124649936,0.0
1712124649975,0.0
1712124650015,0.0
1712124650055,0.0
1712124650095,0.0
1712124650137,0.0
1712124650176,0.0
1712124650218,0.0
1712124650256,0.0
1712124650296,0.0
1712124650337,0.0
1712124650376,1123035.9016656282
1712124650416,1123035.9016656282
1712124650456,1123035.9016656282
1712124650497,1123035.9016656282
1712124650537,1123035.9016656282
1712124650577,1123035.9016656282
1712124650617,1123035.9016656282
1712124650657,1123035.9016656282
1712124650697,1123035.9016656282
1712124650738,1123035.9016656282
1712124650777,1123035.9016656282
1712124650817,1053446.8765382916
1712124650858,987847.9556227461
1712124650898,929021.4523461098
1712124650939,873763.7461937824
1712124650978,822725.5802407986
1712124651019,771006.2578560268
1712124651058,718175.0405007908
1712124651098,663654.8089303253
1712124651139,624715.2452723277
1712124651178,591511.0864178888
1712124651219,558354.03217221
1712124651259,522761.2256769191
1712124651299,491017.14606141415
1712124651340,468471.7973527461
1712124651379,445258.298524942
1712124651419,398779.1556845431
1712124651459,374535.70101257786
1712124651499,350480.7440012549
1712124651540,312753.80655308464
1712124651580,292159.24094945984
1712124651620,278670.7871719219
1712124651660,266651.14539259346
1712124651700,251682.01411104086
1712124651741,230405.50574731128
1712124651780,221741.7097886291
1712124651820,218895.28188563185
1712124651860,212529.9776360239
1712124651900,203012.4339272594
1712124651941,193125.34189601126
1712124651981,186432.2971385112
1712124652022,180027.6701776865
1712124652061,176093.1558583565
1712124652101,174099.63204896473
1712124652142,170881.76407168922
1712124652181,170407.62517275685
1712124652222,162196.20936169662
1712124652262,156071.14396984875
1712124652302,151335.35564887244
1712124652342,150130.88545775926
1712124652382,149271.49945411878
1712124652425,148286.97493455512
1712124652462,119947.55601647776
1712124652502,93194.07269416051
